Distance from the cathode,nH,Err,nCH,Err,nC2,Err
mm,m\+(-3),,m\+(-3),,m\+(-3),
15.2625250501002,1.84292749928993E20,8.29317374680469E19,121825831726902,48730332690760.8,6.51904597914397E16,2.60761839165759E16
15.2965931863727,1.91534760202934E20,8.61906420913203E19,124545777638048,49818311055219.2,6.37066099038848E16,2.54826439615539E16
15.3306613226453,1.99972214569522E20,8.99874965562849E19,122256445012291,48902578004916.4,6.18254533025839E16,2.47301813210336E16
15.3647294589178,2.01216006726017E20,9.05472030267076E19,119967112386535,47986844954614,5.99001515108668E16,2.39600606043467E16
15.3987975951904,1.98682130572669E20,8.9406958757701E19,119192050435330,47676820174132,5.79748497191499E16,2.318993988766E16
15.4328657314629,1.89364448683506E20,8.52140019075777E19,119256935498916,47702774199566.4,5.84129424548551E16,2.3365176981942E16
15.4669338677355,1.91491417993424E20,8.61711380970408E19,118363139383605,47345255753442,5.95127856582387E16,2.38051142632955E16
15.501002004008,1.98910476678625E20,8.95097145053812E19,111362189091617,44544875636646.8,6.06126288616223E16,2.42450515446489E16
15.5350701402806,1.95651044175636E20,8.80429698790362E19,104361238799629,41744495519851.6,6.13992666397716E16,2.45597066559086E16
15.5691382765531,1.80969697381642E20,8.14363638217389E19,96815753410167.8,38726301364067.1,6.20263469371411E16,2.48105387748564E16
15.6032064128257,1.54938272235577E20,6.97222225060096E19,88947903243001.4,35579161297200.6,6.26534272345106E16,2.50613708938042E16
15.6372745490982,1.70939836659944E20,7.69229264969748E19,82485590423031.7,32994236169212.7,6.24233415668412E16,2.49693366267365E16
15.6713426853707,1.85210984078171E20,8.3344942835177E19,86271987426371,34508794970548.4,6.14740246871277E16,2.45896098748511E16
15.7054108216433,1.90296095940501E20,8.56332431732254E19,90058384429710.1,36023353771884,6.05247078074142E16,2.42098831229657E16
15.7394789579158,1.87820584541396E20,8.45192630436282E19,91516188721582.8,36606475488633.1,5.9447904273356E16,2.37791617093424E16
15.7735470941884,1.87660933403763E20,8.44474200316934E19,91504307449661,36601722979864.4,5.81986187951845E16,2.32794475180738E16
15.8076152304609,2.04786726080941E20,9.21540267364235E19,91325668331583.6,36530267332633.4,5.69493333170131E16,2.27797333268052E16
15.8416833667335,2.03812170520254E20,9.17154767341143E19,89733557946092.3,35893423178436.9,5.57704658681908E16,2.23081863472763E16
15.875751503006,1.93333957421178E20,8.70002808395301E19,88141447560600.8,35256579024240.3,5.47511168123842E16,2.19004467249537E16
15.9098196392786,2.00879566991444E20,9.03958051461498E19,84214624919705.2,33685849967882.1,5.37317677565774E16,2.1492707102631E16
15.9438877755511,2.02043333198397E20,9.09194999392787E19,78718247821395,31487299128558,5.29745584884317E16,2.11898233953727E16
15.9779559118236,1.96366430702192E20,8.83648938159864E19,73577049753715.7,29430819901486.3,5.33532883001507E16,2.13413153200603E16
16.0120240480962,1.85560604688287E20,8.35022721097292E19,72007374160709.3,28802949664283.7,5.37320181118696E16,2.14928072447478E16
16.0460921843687,1.75733286623175E20,7.90799789804287E19,70437698567703,28175079427081.2,5.41469833581214E16,2.16587933432486E16
16.0801603206413,1.68881789248475E20,7.59968051618138E19,74371333572781.9,29748533429112.8,5.50527740357722E16,2.20211096143089E16
16.1142284569138,1.57652519873831E20,7.0943633943224E19,82242682195455.6,32897072878182.2,5.59585647134229E16,2.23834258853692E16
16.1482965931864,1.54897808590926E20,6.97040138659167E19,89844353727376.6,35937741490950.6,5.68643553910735E16,2.27457421564294E16
16.1823647294589,1.9523828166719E20,8.78572267502355E19,94137986279390.4,37655194511756.2,5.68838693444851E16,2.2753547737794E16
16.2164328657315,2.09943875443609E20,9.44747439496241E19,98431618831404.2,39372647532561.7,5.68567371545157E16,2.27426948618063E16
16.250501002004,2.08660200425736E20,9.38970901915812E19,95091132342832,38036452937132.8,5.68296049645463E16,2.27318419858185E16
16.2845691382766,2.1408076182342E20,9.6336342820539E19,85940608354344.5,34376243341737.8,5.59287566624592E16,2.23715026649837E16
16.3186372745491,2.33553215452231E20,1.05098946953504E20,76924304815344.6,30769721926137.8,5.48505374203182E16,2.19402149681273E16
16.3527054108216,2.6927615669527E20,1.21174270512872E20,69999603280858.6,27999841312343.4,5.37723181781772E16,2.15089272712709E16
16.3867735470942,2.51365838661427E20,1.13114627397642E20,63074901746373.1,25229960698549.2,5.33161071460548E16,2.13264428584219E16
16.4208416833667,2.40072916624942E20,1.08032812481224E20,62914187598572.3,25165675039428.9,5.31108818828872E16,2.12443527531549E16
16.4549098196393,2.57584588023576E20,1.15913064610609E20,68226154154544.6,27290461661817.8,5.29056566197196E16,2.11622626478878E16
16.4889779559118,2.64827811513902E20,1.19172515181256E20,73264540030446.1,29305816012178.4,5.32919271267517E16,2.13167708507007E16
16.5230460921844,2.67731771106982E20,1.20479296998142E20,72527333771525.7,29010933508610.3,5.40829052660258E16,2.16331621064103E16
16.5571142284569,2.66868844159229E20,1.20090979871653E20,71790127512605.2,28716051005042.1,5.48738834052999E16,2.194955336212E16
16.5911823647295,2.75305536888384E20,1.23887491599773E20,69935378637517.2,27974151455006.9,5.58523718766318E16,2.23409487506527E16
16.625250501002,2.89456629967233E20,1.30255483485255E20,67119751998995.5,26847900799598.2,5.70381086097116E16,2.28152434438846E16
16.6593186372746,2.69049316865264E20,1.21072192589369E20,64475869527359.8,25790347810943.9,5.82238453427916E16,2.32895381371166E16
16.6933867735471,2.82466407208975E20,1.27109883244039E20,67356424423892.5,26942569769557,5.84614192176636E16,2.33845676870654E16
16.7274549098196,3.38104029513249E20,1.52146813280962E20,70236979320425.2,28094791728170.1,5.69856461733177E16,2.27942584693271E16
16.7615230460922,3.13573379984661E20,1.41108020993097E20,74009041743428.9,29603616697371.6,5.55098731289718E16,2.22039492515887E16
16.7955911823647,2.94949816097724E20,1.32727417243976E20,78595462003112.5,31438184801245,5.42350183502772E16,2.16940073401109E16
16.8296593186373,3.18592202582374E20,1.43366491162068E20,83027162730092.1,33210865092036.8,5.36052169507787E16,2.14420867803115E16
16.8637274549098,3.1019353959353E20,1.39587092817089E20,77350520653713.4,30940208261485.4,5.29754155512802E16,2.11901662205121E16
16.8977955911824,2.9731457798341E20,1.33791560092535E20,71673878577334.7,28669551430933.9,5.04244358168877E16,2.01697743267551E16
16.9318637274549,3.29430364281557E20,1.48243663926701E20,54937037729077.2,21974815091630.9,3.36162905445918E16,1.34465162178367E16
16.9659318637275,3.43733653505377E20,1.5468014407742E20,27468518864538.6,10987407545815.4,1.68081452722959E16,6.72325810891836E15
17,3.44824376218018E20,1.55170969298108E20,0,0,0,0
